date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:55:42	27581/27581	---M--	200	added ('OK')	text/css	etag:%228e5dca604fd251616ad08c9bea877e64%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/responsive.css	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/responsive.css	(from https://getmyfile.co/7b015d7)
03:55:43	6267/6267	---M--	200	added ('OK')	image/png	etag:%22c4c994a64788e9479a6942c29df5534f%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/favicon.png	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/favicon.png	(from https://getmyfile.co/7b015d7)
03:55:43	1249/1249	---M--	200	added ('OK')	image/png	etag:%2290dab6d9853ddf66ca7cd62d3e26c574%22	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/file_type_icons/32px/mp4.png	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/file_type_icons/32px/mp4.png	(from https://getmyfile.co/7b015d7)
03:55:44	267/267	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Aug%202021%2007:57:26%20GMT	https://getmyfile.co/public/external/t1.js	C:/My%20Web%20Sites/djou/getmyfile.co/public/external/t1.c.delayed	(from https://getmyfile.co/7b015d7)
03:55:44	2794/2794	---M--	200	added ('OK')	application/javascript	etag:%22aea-5b344d4920f16%22	https://d1xkyo9j4r7vnn.cloudfront.net/public/external/t1.js	C:/My%20Web%20Sites/djou/d1xkyo9j4r7vnn.cloudfront.net/public/external/t1.js	(from https://getmyfile.co/7b015d7)
03:55:45	23438/23438	---M--	200	added ('OK')	application/javascript	etag:%226863f6e390060c097da580136d1dcaf2%22	https://d13nu0oomnx5ti.cloudfront.net/7b58cc5.js	C:/My%20Web%20Sites/djou/d13nu0oomnx5ti.cloudfront.net/7b58cc5.js	(from https://getmyfile.co/7b015d7)
03:55:45	1686/1686	---MCZ	200	added ('OK')	application/javascript	etag:W/%22696-5aaef9ea142f5%22	https://cldoffers.net/public/external/t.js	C:/My%20Web%20Sites/djou/cldoffers.net/public/external/t.js	(from https://getmyfile.co/7b015d7)
03:55:46	222/222	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Aug%202021%2007:57:28%20GMT	https://getmyfile.co/customTemplateGlobal.set	C:/My%20Web%20Sites/djou/getmyfile.co/customTemplateGlobal.10.delayed	(from https://getmyfile.co/7b015d7)
03:55:47	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:29%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/owl.video.play.png	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/owl.video.play.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/owl.carousel.css)
03:55:48	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:30%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/title_line.svg	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/title_line.svg	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/style.css)
03:55:48	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:30%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/domain_bg.jpg	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/domain_bg.jpg	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/style.css)
03:55:49	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:31%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/pattern_small.png	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/pattern_small.png	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/style.css)
03:55:50	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:32%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/small_title_line.svg	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/small_title_line.svg	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/style.css)
03:55:50	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:32%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/home1_bg.jpg	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/home1_bg.jpg	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/style.css)
03:55:51	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Aug%202021%2007:57:32%20GMT	https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/title_line2.svg	C:/My%20Web%20Sites/djou/d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/images/title_line2.svg	(from https://d13pxqgp3ixdbh.cloudfront.net/assets/landing_pages/blue_file/style.css)
